,GarageId,GarageName,GarageAddress
2862,373,松江万达广场停车场,松江区广富林路658弄
2863,469,松江方塔医院停车场,松江区中山东路39号
2864,844,锦桂苑南大门停车场,松江区南青路276弄
2865,846,三新菜场停车场,松江区思贤路2399弄733号
2866,848,开元地中海停车场,松江区新松江路925弄1号
2867,850,上海市第一人民医院松江分院停车场,松江区新松江路650号
2868,852,开元名都大酒店停车场,松江区人民北路1799号
2869,853,嘉和休闲广场停车场,松江区文诚路358弄
2870,855,东明国际广场停车场,松江区新松江路1296号
2871,856,大学城P+R地下停车场,松江区嘉松南路1665号-4地下停车库
2872,859,松江商业广场停车场,松江区翔峰路371弄
2873,860,松江中心医院停车场,松江区中山中路748号
2874,861,思鲈园地下停车库,松江区中山中路751号地下室
2875,863,北松公路停车场（违章车专用停车场）,松江区北松公路7068号
2876,865,申越广场地下停车库,松江区中山中路265号-289号
2877,866,乐都大厦停车场,松江区乐都路251号
2878,867,平高世贸中心停车场,松江区中山中路71号
2879,869,松江区岳阳广场停车场,松江区人民北路171弄
2880,870,松江大润发停车场,松江区荣乐中路552号
2881,877,鹿都商业广场停车场,松江区松汇中路568号
2882,878,松江城东站停车场,松江区松汇东路39弄
2883,881,古树园停车场,松江区沪松路229号
2884,883,上海松江乐都停车场,松江区乐都路53号
2885,905,松江欢乐谷停车场,松江区沈砖公路4899号
2886,906,月湖东停车场,松江区佘山镇林荫新路1269号
2887,909,东山园停车场,松江区佘山镇外青松公路9511号
2888,911,涞寅停车场（违章车专用停车场）,松江区九亭镇涞寅路1481号
2889,916,贝尚坊停车场,松江区沪亭北路488号
2890,920,九久青年城停车场,松江区沪松公路1519弄
2891,923,沪松公路沪亭路临时停车场,松江区九亭镇沪松公路与沪亭路交叉口
2892,925,沪松路九新公路临时停车场,沪松路九新路交叉口
2893,946,松江泗泾大润发停车场,松江区泗泾镇横港路18弄
2894,947,泗泾医院停车场,松江区泗泾镇泗通路389号
2895,949,佘山湾广场停车场,松江区泗泾镇古楼公路1886号
2896,952,佘山茂御酒店停车场,松江区佘山国家旅游度假区林荫新路1288号
2897,957,九威物业停车场,松江区九亭镇朱泾公路801号
2898,960,泗泾文化中心停车场,松江区泗泾镇鼓浪路129号
2899,961,佘山站临时停车场,松江区轨道交通9号线佘山站
2900,964,闽台农贸市场停车场,松江区泗泾镇沪松公路2101号
2901,966,东山园临时停车场,松江区佘山镇外青松公路9511号
2902,972,新隆汽修厂停车场（违章车专用停车场）,松江区新桥镇九新公路2518号
2903,973,春强物流停车场,松江区车墩镇车新公路281号
2904,2747,新杨路停车场（违章车专用停车场）,新杨路55号
2905,2748,新中街停车场,新中路1号
2906,2749,春申站停车场,站前路
2907,2750,新桥站停车场,新育路
2908,2764,岳庙广场停车场,中山中路218弄
2909,2772,第五康复医院停车场,乐都路279号
2910,2802,泗泾站临时停车场,泗陈公路与横港路路口
2911,2841,颐思殿广场停车场,松东路219弄
2912,2854,九亭文化广场临时停车场,九亭大街九亭文化广场
2913,2855,飞航广场停车场,玉树路2575号
2914,2880,松江区房地产交易中心停车场,文诚路1611号
2915,2906,松江妇幼保健院停车场,西林北路1010号
2916,2907,蝉之翼实业停车场,松江区茸兴路288弄
2917,2968,方塔南路停车场,方塔南路松汇东路路口东北角
2918,2969,塞纳左岸地下停车库,松江区文诚路500弄
2919,2973,亚繁亚乐城停车库,莘松路1266号
2920,3021,玩库商场停车场,环城路555号
2921,3040,上海大学生体育中心,文翔路2000号
2922,3065,佘山索菲特大酒店停车场,泗陈公路3388弄
2923,3068,上海小昆山机动车驾驶技术学校临时停车场,小昆山镇平原街398号
2924,3114,中山广场停车场,茸梅路288弄
2925,3142,仓汇路停车场,乐都路仓汇路路口
2926,3143,保利西子湾商业街停车场,广富林路1188弄
2927,3149,兰桥休闲商业广场停车场,思贤路1336号
2928,3155,立同久富大厦停车场,久富路650号
2929,3184,林芝大厦停车场,南其昌路751号1幢1202室
2930,3205,佳预大厦停车场,沪松公路1177号
2931,3216,黎明商业广场停车场,文诚路228-234、238弄
2932,3217,东鼎停车场,新松江路1277号
2933,3229,马通路停车场,光星路100弄50号
2934,3323,五龙商业广场停车场,光星路1399号
2935,3324,福都广场停车场,茸平路515弄
2936,3346,上海泗泾五金城停车场,沪松公路2511弄
2937,3349,松江文汇新天地停车场,文汇路955号
2938,3375,戴家浜生活广场停车场,松汇中路1099号
2939,3413,洞泾同乐生活广场停车场,同乐路399号
2940,3416,大学城樱花广场停车场,文汇路600弄
2941,3422,叶榭汽摩城停车场,松江区叶榭镇车亭公路1358弄
2942,3462,龙马菜场停车场,龙马路65号
2943,3509,新南街停车场,松江区新桥镇新南街
2944,3558,汇泾商业广场停车场,沪松公路2871弄
2945,3565,塔闵路停车场（违章车专用停车场）,塔闵路399号
2946,3569,养志康复医院停车场,光星路2209号
2947,3577,嘉南红塔广场停车场,九泾路655号
2948,3599,三角地商业广场停车场,车亭公路大叶公路路口
2949,3600,新桥卫生中心停车场,新桥镇新南路268号
2950,3605,恒杰商务楼停车场,松江区新松江路1234号
2951,3618,三辰苑商业广场停车场,仓丰路855弄
2952,3624,泰晤士小镇停车场,三新北路900弄
2953,3625,广富林湖底停车库,龙源路1377号
2954,3636,松江御上海荣御广场停车场,谷阳北路2501弄
2955,3647,富悦财富广场停车场,茸悦路208弄
2956,3663,新九广场停车场,卖新公路2109号
2957,3665,乐尚天地停车场,南乐路456号
2958,3699,中展时尚广场停车场,光星路1599弄
2959,3706,三迪曼哈顿广场,广富林路600弄
2960,3709,鹤溪街停车场,小昆山镇原电影院
2961,3710,申新广场停车场,九新公路2888号
2962,3712,镇南路停车场,镇西路16、18号
2963,3725,大江商厦停车场,谷阳北路166号
2964,3740,沪松五金建材市场停车场,北松公路6700号
2965,3793,骏龙广场停车场,茸梅路358号
2966,3812,绿地云天坊停车场,外婆泾路455弄
2967,3830,菜花泾市场停车场,乐都路94号
2968,3865,文翔商厦停车场,文翔路5220号
2969,3900,三湘财富广场停车场,梅家浜路1500弄
2970,3901,三湘风情街停车场,龙马路118弄
2971,3914,恒都广场停车场,茸梅路600号
2972,3915,上海协丰毛纺厂停车场,松汇东路4号
2973,3924,上海辰山植物园一号停车场,辰花公路3888号
2974,3926,上海辰山植物园二号停车场,佘天昆公路沈砖公路交叉口
2975,3927,上海辰山植物园三号停车场,辰塔路佘天昆公路交叉口
2976,3942,九亭旭辉U天地停车场,蒲汇路178弄
2977,3953,企德停车场,方塔北路605号
2978,3954,企福停车场,松卫北路665号
2979,3955,赵非泾农贸市场停车场,鼓浪路340号
2980,3973,开天大厦停车场,广富林路255号
2981,4023,名企公馆停车场,泗砖南路255弄
2982,4066,招商市场临时停车场,人民北路196号
2983,4082,平高广场临时停车场,九峰路88号
2984,4097,佘东（临时）停车场,嘉松南路4501号
2985,4115,秦安广场临时停车场,昆港公路2100弄
2986,4118,双高世贸广场麦当劳停车场,梅家浜路800弄
2987,4120,双高世贸广场停车场,梅家浜路800弄
2988,4123,申越广场临时停车场,中山中路265-283号
2989,4165,玉昆菜场临时停车场,平原街920号
2990,4169,保利悦活荟停车场,泗宝路41号
2991,4202,云间新天地广场停车场,中山东路249号
2992,4206,盛茸生活广场停车场,茸平路559弄85号
2993,4220,中山商业广场停车场,茸梅路185-229（单号）
2994,4257,明中广场临时停车场,明中路1885号
2995,4391,松江图书馆停车场,人民北路1626号
2996,4421,庙前街长桥街商业广场停车场,庙前街45号
2997,4440,兰桥商业街A区停车场,江学路201号（江学路思贤路路口）
2998,4444,汇甲实业停车场,茸平路8号
2999,4453,文化综合大楼停车场,乐都路301号
3000,4481,华亭湖时代大酒店停车场,滨湖路99号
3001,4579,新尚停车场,联营路615号
3002,4640,松江地铁新城站停车场,通跃路89号
3003,4641,阡陌创意产业园地下停车库,徐塘路519号
3004,4680,文汇路后街2号停车场,文汇路1008弄
3005,4681,文汇路后街4号停车场,文汇路168弄
3006,4682,文汇路后街6号停车场,文汇路656弄
3007,4683,文汇路后街8号停车场,文汇路338弄
3008,4684,文汇路后街9号停车场,文汇路612弄
3009,4752,锂帝广场停车场,松卫北路295号、313弄
3010,4775,行政服务中心2号地库,松江区乐都西路825弄34-62号车库
3011,4808,新尚二期停车场,松江区车墩镇车新公路158号
3012,4813,龙湖新壹城停车场,松江区广富林街道谷阳北路2558弄
3013,4837,荣丰休闲购物中心3号停车场,松江区乐都西路825弄761-819号（单号）
3014,4853,九亭金地广场停车场,松江区沪亭北路99弄、199弄
3015,4860,影视路停车场,松江区车墩镇影视路120号北侧
3016,4882,佘山会创意园停车场,松江区沈砖公路5555号
3017,4897,车峰路临时停车场,松江区车墩镇车峰路58号
3018,4916,阳光绿洲停车场,松江区通波路50号
3019,4930,云间粮仓临时停车场,松江区松汇东路327号
3020,4936,洞泾镇政府西侧临时停车场,松江区洞泾镇长兴路574号
3021,4939,洞泾资产公司停车场,松江区洞泾镇长兴路1586号
3022,4940,洞泾镇农贸市场停车场,松江区洞泾镇同乐路288号
3023,4947,洞泾镇政府北侧临时停车场,松江区洞泾镇政府北侧（原洞泾污水厂）
3024,4952,松江漕河泾科技绿洲停车场,松江区九亭镇中心路1158号
3025,4953,临港松江科技城民益路停车场,松江区民益路201号
3026,4959,松新大楼停车场,松江区方松街道1800弄
3027,4968,金地威新虹桥科创园停车场,松江区泗泾镇望东中路1号
3028,5018,月亮鱼停车场,松江区泗泾镇横港路150号
3029,5020,佘山2号停车场,松江区佘山镇外青松公路、佘天昆公路
3030,5048,锐服广场临时停车场,松江区松东路326号
3031,5053,九峰路地下车库,松江区九峰路50号
3032,5054,新生丽兰广场停车场,松江区九亭镇寅西路358号
3033,5059,想飞天地停车场,松江文汇路928弄
3034,5060,温商国际大厦停车场,松江区中山街道梅家浜路688号
3035,5112,上海微衡商务中心停车场,松江区洞泾镇蔡家浜路450号
3036,5114,岩氪广场停车场,松江区新桥镇新镇街109号
3037,5141,嘉立国际广场停车场,松江区中山街道广富林路697弄/699弄
3038,5179,大港临时停车场,松江区小昆山镇昆港公路429号
3039,5181,鹤溪街农商银行临时停车场,松江区小昆山镇鹤溪街55号
3040,5189,新桥镇育新农贸市场停车场,松江区新桥镇新育路407号
3041,5196,三铭停车场,松江区松卫北路668-888号
3042,5208,金地威新松江智造园停车场,上海市松江区申港路3255号
3043,5251,三迪中心停车场,松江区广富林路599弄
3044,5255,新理想广场停车库,上海市松江区荣乐西路786号
3045,5258,大涨泾临时停车场,松江区岳阳街道谷阳南路1号
3046,5266,上海茸惠停车场,松江区中山街道施惠路158号
3047,1603,上海乐楷物业管理有限公司,冠生园路488号（近桂林路）
3048,1605,上海诚盛太好百货有限公司,桂林路402号
3049,1606,上海漕溪绿地综合开发有限公司,田林东路55号
3050,1608,上海东阔实业有限公司,华发路272号
3051,1610,上海宏汇国际广场停车库,中山西路1600号
3052,1612,上海地产馨衡酒店有限公司,衡山路12号
3053,1616,田林路414弄停车场,田林路414弄
3054,1617,宜山路655弄停车场,宜山路655弄
3055,1618,上海锦能物业管理有限公司徐汇分公司,漕溪路222号
3056,1619,上海顺城实业有限公司,文定路200号
3057,1620,上海电工技术交流中心有限公司,桂箐路19号
3058,1621,上海电动工具研究所,宝庆路10号
3059,1622,上海中星城际置业有限公司,浦北路7号
3060,1625,上海百汇房地产开发有限公司,龙腾大道2825号
3061,1626,龙漕路223号停车场,龙漕路223号
3062,1670,上海艺园停车管理有限公司第一分公司,医学院路111号
3063,1674,上海艺园停车管理有限公司第一分公司斜土路停车场,斜土路1591号
3064,1675,上海应翔资产经营有限公司,漕宝路120号
3065,1676,上海贝岭股份有限公司,宜山路810号
3066,1681,上海石龙日升停车场,石龙路3号线车站
3067,1686,上海汇京物业管理有限公司,虹桥路777号
3068,1690,上海枫林生物医药发展有限公司,枫林路388号
3069,1692,上海师范大学停车场,桂林路100号
3070,1694,上海华泾投资发展有限公司,华泾路509号
3071,1746,上海平安欣仑物业发展有限公司,淮海中路1045号
3072,1753,中国福利会国际和平妇幼保健院停车场,衡山路910号
3073,1764,上海南站长途客运有限公司,柳州路36号
3074,1779,上海坤政实业有限公司,上中路479号
3075,1780,上海电影艺术发展有限公司,漕溪北路595号
3076,1787,湖南街道弄堂管理协会武康路280弄停车场,武康路280弄
3077,1792,上海市徐汇区玲斌百货经营部,徐虹中路19号(轨交三号线通道)
3078,1794,上海黄金世界商厦有限公司漕溪路分公司,凯旋南路988号
3079,1795,上海万国置业有限公司,吴中路52号
3080,1796,光启文化广场停车场,斜土路2899弄
3081,1802,上海怡天置业有限公司,斜土路2899甲号
3082,1803,江苏保华物业管理有限公司上海分公司,田林路397号
3083,1805,汇智大厦停车场,漕溪北路398号
3084,1806,上海大饮大园餐饮管理有限公司,龙吴路1111号
3085,1808,上海宏圣南站北广场停车场,动力北三路
3086,1810,天钥桥路380弄停车场,天钥桥路380弄
3087,1811,上海宏圣柳州路北停车场,柳州路北
3088,1813,上海珉港新材料科技有限公司,中山西路2025号
3089,1815,复星科技园停车场,宜山路1289号
3090,1816,上海海博物业管理有限公司,宜山路829号
3091,1817,上海普天科创物业管理有限公司,宜山路700号
3092,1818,上海爱生特商用物业管理有限公司徐汇分公司,漕宝路400号
3093,1819,上海远虹物业服务有限公司,虹梅路2007号
3094,1821,上海华桂物业管理有限公司,桂平路333号
3095,1822,上海巾帼物业管理有限公司,中山西路2281号
3096,1823,百丽国际广场,柳州路928号
3097,1824,银舵投资管理（上海）有限公司,上中路495号
3098,1825,光启城时尚购物中心,宜山路455号、凯进路259号
3099,1826,上海龙怡健康管理咨询有限公司第三分公司停车场,宛平南路725号
3100,1827,上海尚仟企业发展有限公司,文定路199号
3101,1829,上海博爱医院有限公司,淮海中路1590号
3102,1830,环贸广场停车场,淮海中路999号
3103,1832,上海畅和物业管理有限公司宜山路分公司,宜山路1388号
3104,1833,上海乐意企业发展有限公司乐驿商贸分公司,宜山路600号
3105,1836,上海万友置业有限公司,虹漕路448号
3106,1855,上海仁方停车管理有限公司浦北路分公司,浦北路268号
3107,1872,上海恒地仓物业管理有限公司,柳州路399号
3108,1874,上海恒昌置业发展有限公司,宛平南路521号
3109,1880,上海工艺美术有限公司工艺美术厂,钦州路528号
3110,1884,狮城怡安（上海）物业管理有限公司徐汇第二分公司,漕溪北路333号
3111,1887,上海慧一物业管理有限公司分公司,乐山路33号
3112,1888,上海申通物业管理有限公司徐汇分公司,淮海西路55号
3113,1889,上海齐来工业发展有限公司,宜山路889号
3114,1890,上海沪水置业有限公司,中山西路1790弄
3115,1891,上海大管家物业管理有限公司襄阳南路分公司,襄阳南路500号
3116,1894,上海华鑫物业管理顾问有限公司徐汇分公司,宜山路719号
3117,1895,伟恒通（上海）有限公司兆丰环球大厦物业管理处,中山西路1800号
3118,1896,上海华亭宾馆有限公司,漕溪北路1200号
3119,1899,上海市针灸经络研究所技术服务部,宛平南路650号
3120,1902,狮城怡安（上海）物业管理有限公司徐汇分公司,肇嘉浜路1065甲号
3121,1903,华宜大厦停车场,中山西路2020号
3122,1904,上海西南明园实业发展有限公司,复兴中路1199号
3123,1906,上海好饰家建材园艺超市有限公司分公司,田林东路285号
3124,1907,上海城南经济发展有限公司,冠生园路223号
3125,1909,上海红之韵实业有限公司贸易分公司,龙华西路180号
3126,1910,上海图情信息有限公司,淮海中路1555号
3127,1912,上海东湖宾馆停车场,东湖路70号
3128,1913,浙江宏润控股有限公司上海分公司,襄阳北路97号
3129,1922,上海宏圣地铁3号线漕溪路停车场,轨交3号线漕溪路站
3130,1923,上海东亚停车管理有限公司,零陵路800号
3131,1929,D1国际创意空间停车场,天钥桥路909号
3132,1930,西藏大厦股份有限公司上海西藏大厦万怡酒店,虹桥路100号
3133,1932,上海格兰云天大酒店停车场,百色路100号
3134,1933,上海麒麟士企业发展有限公司,衡山路10号
3135,1934,上海鼎远投资有限公司,虹梅路1905号
3136,1936,上海锦和商业经营管理股份有限公司,田林路140号
3137,1938,上海荆棘鸟物业管理有限公司,漕宝路111号
3138,1939,上海上房装潢总汇有限公司,宜山路408号
3139,1940,上海龙群酒店管理有限公司宜山路分公司,钦州北路88号
3140,1941,上海上勤酒店管理有限公司,田林路9-21号
3141,1942,上海城开国际大厦,虹桥路355号
3142,1944,上海地铁东方置业发展有限公司徐汇分公司,沪闵路8075号
3143,1945,永新坊停车场,辛耕路133号
3144,1948,上海光大会展中心有限公司,漕宝路68号
3145,1950,爱美高大厦停车场,淮海中路1325号
3146,1951,建科大厦停车场,宛平南路75号
3147,1952,建汇大厦停车场,衡山路922号
3148,1953,汇银广场停车场,华山路2018号
3149,1956,上海教育会堂停车场,岳阳路1号
3150,1958,上海裕都物业管理有限公司,凯旋路2500号
3151,1960,圣爱大厦停车场,漕溪北路88号
3152,1961,上海新轻物业管理有限责任公司,汾阳路138号
3153,1963,联业大厦停车场,乌鲁木齐路299号
3154,1964,欧雅壁布国际家居停车场,宜山路395号
3155,1965,中华门大厦停车场,宜山路520号
3156,1966,徐家汇公园地下停车场,衡山路839号
3157,1968,康健亮都新时代商场停车场,桂平路92号
3158,1973,上海明申物业管理有限公司,凯旋路3131号
3159,1974,轻工大厦停车场,肇嘉浜路376号
3160,1976,坤阳国际商务广场停车场,肇嘉浜路798号
3161,1977,上海家饰佳物业管理有限公司宜山路分公司,中山西路1695号
3162,1979,上海新申汇物业管理有限公司,宝庆路2-6号
3163,1980,上海田林文化活动中心停车场,田林东路588号
3164,1981,上海建国宾馆停车场,漕溪北路439号
3165,1982,上海科技大厦置业有限公司,宜山路705号
3166,1983,上海港汇房地产开发有限公司,虹桥路1号
3167,1985,巾帼园停车场,天平路245号
3168,1987,上海云洲古玩城停车场,大木桥路88号
3169,1988,中国科学院上海学术活动中心,肇嘉浜路500号
3170,1992,上海市徐汇游泳馆停车场,枫林路329号
3171,1995,银海大楼停车场,漕溪路250号
3172,1997,天钥桥路180弄停车场,天钥桥路180弄
3173,1998,天钥桥路69弄停车场,天钥桥路69弄
3174,1999,宜山路406弄停车场,宜山路406弄
3175,2002,上海汇金百货停车场,肇嘉浜路1000号
3176,2003,上海美罗城停车库,肇嘉浜路1111号
3177,2004,上海实业大厦停车库,漕溪北路18号
3178,2005,宜山路515号停车场,宜山路515号
3179,2009,上海国际网球中心停车库,衡山路516号
3180,2010,新东亚酒店停车场,南丹东路238号
3181,2011,现代大厦停车场,襄阳南路218号
3182,2012,天文大厦停车场,南丹路80号
3183,2013,美罗大厦停车场,天钥桥路30号
3184,2014,上海海阳物业管理有限公司徐汇分公司卫生中心停车场,零陵路600号
3185,2017,神旺大酒店停车库,宜山路650号
3186,2018,上海青松城经济发展有限公司青松城大酒店,东安路8号
3187,2020,上海市龙华殡仪馆停车库,漕溪路210号
3188,2021,上海中房康健停车场,桂平路188号
3189,2022,桂林路400号停车场,桂林路400号
3190,2023,徐家汇国际大厦停车场,肇嘉浜路1033号
3191,2024,嘉华中心停车库,淮海中路1010号
3192,2025,上海复旦枫林科技园停车场,肇嘉浜路446弄
3193,2026,中油企业大厦停车场,中山西路2259号
3194,2029,上海均瑶国际广场停车场,肇嘉浜路789号
3195,2030,漕河泾开发区智汇园停车场,钦州北路1199号
3196,2031,华富大厦停车场,龙华西路585号
3197,2033,数娱大厦,番禺路1028号
3198,2034,景鸿大楼停车场,宜山路508号
3199,2036,上海出版大楼停车场,钦州南路81号
3200,2037,上海中福物业管理有限公司,天钥桥路93号
3201,2038,上海数娱产业管理有限公司,茶陵北路20号
3202,2039,金桂坊停车场,虹漕南路55号
3203,2040,徐汇物资天钥桥路396号停车场,天钥桥路396号
3204,2041,元福大厦停车场,虹桥路188号
3205,2042,西华商旅大厦停车库,淮海西路1号
3206,2044,世纪商贸广场停车库,长乐路989号
3207,2045,上海市徐汇区中心医院停车场,淮海中路966号
3208,2048,宜家家居停车库,漕溪路128号
3209,2049,上海飞洲文化旅游发展有限公司,零陵路899号
3210,2051,上海仪表电子科技工业园停车场,漕宝路103号
3211,2053,城开YOYO停车库,天钥桥路123号
3212,2054,凯旋路2087号停车场,凯旋路2087号地铁三号线下
3213,2055,腾飞大厦停车场,天钥桥路333号
3214,2056,尚秀商务楼停车场,肇嘉浜路825号
3215,2058,上海科学技术交流中心停车场,中山西路1525号
3216,2060,上海仁方停车管理有限公司日晖绿地地下停车场,斜土路1530号
3217,2064,星游城停车库,天钥桥路580号
3218,2073,文定生活家居创意设计中心停车场,文定路258号
3219,2900,上海新融置业发展有限公司,合宝路18号
3220,3003,上海虹华置业有限公司,宋园路155号
3221,3013,上海万科物业服务有限公司定安路物业服务中心,南宁路1000号
3222,3032,上海华鑫物业管理顾问有限公司徐汇二分公司,田林路200号
3223,3105,上海康实医疗科技服务部,零陵路399号
3224,3106,上海瑞智置业有限公司,虹漕路88号
3225,3169,上海天霖体育发展有限公司,钦州路728号
3226,3275,上海益稻商务服务有限公司停车场,中山南二路107号
3227,3336,上海茂洁保洁服务有限公司罗城路停车场,罗城路（夏城路）
3228,3384,绿地滨江国际中心,龙华中路600号
3229,3408,国贸汇停车场,华山路1901号
3230,3427,越界田林坊,田林路130号
3231,3429,上海御华物业管理有限公司凌云壹街坊,上中西路280号地下三层
3232,3455,绿地缤纷城,龙华中路759号
3233,3457,绿地汇创商务广场地下车库,云锦路500号
3234,3475,越界x2创意空间二期,小木桥路456号
3235,3481,上海平安大厦停车场,凯滨路166号
3236,3513,新园科技广场,桂平路418号
3237,3514,现代服务园,古美路1528号
3238,3518,新思大楼,宜山路926号
3239,3519,凤凰园,古美路1515号
3240,3520,创新大楼,宜山路1009号
3241,3521,宝石园,田林路487号
3242,3526,桂中园停车场,桂平路481号
3243,3528,桂果园,桂平路471号
3244,3530,桂平园停车场,桂平路555号
3245,3531,桂菁园,桂菁路69号
3246,3532,创业园停车场,桂平路680号
3247,3588,徐汇日月光停车场,漕宝路33号
3248,3594,上海城市国际建材大厦,宜山路407号
3249,3644,沃尔玛超市（凌云店）停车场,老沪闵路809号
3250,3674,鼎力创意园区停车场,中山西路2240号
3251,3690,上海市胸科医院停车场,淮海西路241号
3252,3737,凯滨国际大厦,凯滨路199号
3253,3757,上海科思达商务管理服务有限公司汾阳花园酒店,汾阳路45号
3254,3819,漕河泾实业大厦,漕东支路85号
3255,3823,虹梅创意园,田林路105号
3256,3867,上海外高桥徐汇俱乐部有限公司,衡山路99号
3257,3903,远大心胸医院停车场,龙漕路218号
3258,3911,嘉汇广场,天钥桥路327号
3259,3970,康健停车场,桂平路277弄
3260,3987,三汇路30号停车场,三汇路30号
3261,4009,罗城路停车场,罗城路510号
3262,4010,上海华鑫物业管理有限公司停车场,田林路192号
3263,4020,上海宏圣沃尔玛停车场,桂林路402号
3264,4021,上海宏圣宁国禅寺停车场,华泾路858号
3265,4022,上海宏圣中山西路停车场,中山西路2368号桥荫下
3266,4053,五洲大厦,肇嘉浜路807号
3267,4068,上海华亭服饰小商品交易中心停车场,富民路291号
3268,4081,上海新龙华大酒店有限公司停车场,柳州路138号
3269,4094,上海交通大学徐汇校区停车场,华山路1954号
3270,4106,保利西岸中心,凯滨路183号
3271,4109,徐家汇国贸中心二期停车场,恭城路160号
3272,4141,上海景莱酒店有限公司徐汇分公司,南丹路169号
3273,4172,天华信息科技园南区,龙漕路299号
3274,4173,天华信息科技园北区,龙田路190号
3275,4183,上海东航置业有限公司停车场,龙兰路277号
3276,4189,上海地产馨衡酒店有限公司,东湖路9号
3277,4216,钦江路88号停车场,钦江路88号
3278,4239,钦州北路300弄停车库,钦州北路300弄
3279,4240,上海汇港物业管理有限公司地下停车库,裕德路165号
3280,4306,航汇大厦停车场,云锦路600号
3281,4346,西岸创意园,徐虹中路20号
3282,4351,中国电科华鑫创享园,桂林路418号
3283,4353,聚鑫园,平福路188号
3284,4363,罗秀东路临时停车场,罗秀东路
3285,4364,长兴（中国）投资有限公司停车场,宜山路1397号
3286,4373,汇嘉大厦停车场,漕溪北路41号
3287,4386,上海以功电子科技有限公司停车场,虹桥路808号
3288,4387,科汇大厦,钦州北路1188号
3289,4404,徐汇万科中心二期停车库,沪闵路9333号
3290,4426,幸福里睿园,桂平路353号
3291,4428,上海民航龙华机场龙华西路1号乙停车场,龙华西路1号乙
3292,4438,上海民航龙华机场龙华西路1号甲停车场,龙华西路1号甲
3293,4448,上海汉光国际大厦停车场,蒲汇塘路118号
3294,4482,和平停车场,上中西路135弄
3295,4541,西岸美术馆停车场,龙腾大道2600号
3296,4593,龙湖华泾天街停车场,龙吴路2439号
3297,4610,永丰国际广场,宛平南路88号
3298,4708,光启园,虹漕路456号
3299,4709,现代服务业园二期三,古美路1582号
3300,4721,新业园,田林路388号
3301,4722,科产ABC楼,宜山路900号
3302,4723,新研大厦,桂菁路65号
3303,4725,田林园,桂平路470号
3304,4749,上海泊众停车场管理有限公司,虹漕南路183号
3305,4751,新漕河泾国际商务中心,桂平路391号
3306,4753,钦江园,钦江路333号
3307,4759,美通科创空间,石龙路951号
3308,4766,绿地国际广场,东安路562路
3309,4776,星联科技园停车场,虹梅路1535号
3310,4777,漕宝路99弄停车场,漕宝路99弄
3311,4778,虹漕园,虹漕路421号
3312,4779,钦汇园,钦州北路1088号
3313,4780,新汇园,钦州北路1122号
3314,4781,虹钦园,虹漕路461号
3315,4782,上海茂洁保洁服务有限公司,沪闵路、柳州路西侧高架下
3316,4805,上海泊众停车场管理有限公司丰谷路220弄,丰谷路220弄
3317,4806,上海泊众停车场管理有限公司龙华西路31弄,龙华西路31弄
3318,4807,上海泊众停车场管理有限公司喜泰路233弄,喜泰路233弄
3319,4815,建工汇豪商务广场,吴中路51号
3320,4816,嘉汇国际广场,天钥桥路325号-329号
3321,4819,上海敏畅物业管理有限公司,钦州北路68号
3322,4842,龙恒路停车场,龙恒路306号对面
3323,4905,滨江城开中心停车场,龙腾大道2763号
3324,4938,上海西岸国际人工智能中心停车库,云锦路701号
3325,4945,上海宏圣虹梅南路停车场,中环高架桥荫虹梅南路126弄近梅陇路
3326,4949,龙群停车场,石龙路839号
3327,4954,漕宝路1015号临时停车场,漕宝路1015号
3328,4975,关港工业园,银都路218号
3329,4985,龙华古寺停车场,龙华路2787号
3330,4986,汇腾广场,漕溪路280号
3331,5021,番禺路878号停车场,番禺路878号
3332,5043,上海宏圣滨江停车场,瑞宁路龙腾大道路口
3333,5050,荣居停车场,黄石路27号
3334,5052,上海市徐汇区大华医院停车场,老沪闵路901号
3335,5070,环线广场,宜山路515号
3336,5071,桂林科技大厦,漕宝路650号
3337,5084,美粤华停车场,肇嘉浜路238弄1号
3338,5086,尚街loft停车场,嘉善路508号
3339,5113,朵云轩艺术中心地下车库,天钥桥路1188号
3340,5126,古羊路158弄停车场,古羊路158弄
3341,5128,漕河泾中心,古美路1520号
3342,5136,阳光滨江天地北区停车场,东安路888弄18-6号
3343,5143,上海喜盈门地板木业停车场,宜山路299号
3344,5176,百汇园商业二期,龙腾大道2935号
3345,5190,凯旋南路停车场,凯旋南路177-295号
3346,5211,龙吴路188号停车场,龙吴路188号
3347,5219,华夏宾馆停车场,漕宝路38号
3348,5225,第八人民医院停车场,漕宝路8号
3349,5250,百汇园商业三期,龙腾大道2985号
3350,5253,瑞宁路99号停车场,瑞宁路99号
3351,200,上海汗马亭停车管理有限公司杨浦分公司,邯郸路585号
3352,970,紫荆广场停车场库,控江路1628号
3353,976,尚浦中心停车场库,江湾城路99号
3354,1429,蓝天大厦地下停车库,黄兴路2077号
3355,1430,沪东金融地下停车库,翔殷路1128号
3356,1431,金岛大厦地面停车场,四平路2500号
3357,1433,杨浦区中医院停车库,眉州路185号
3358,1726,海尚杰座停车库,营口路588号
3359,1743,凯迪金融地下车库,翔殷路1088号
3360,1745,上海皇冠房地产有限公司,大连路970号
3361,1748,五角丰达停车场库,政益路20号
3362,1750,杨浦商城停车库,鞍山路5号
