,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
256,257,57 microns (ISO)     , 53.1                          ,+/- 5.1    , Jy                  ,5260000000000.0,53.1,+/- 5.10E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,257
257,258,60 microns (IRAS)    , 52.25                         ,+/- 5.60   , Jy                  ,5000000000000.0,52.2,+/- 5.60E+00 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,258
258,259,60 microns (IRAS)    , 52.20                         ,+/- 0.114  ,Jy                   ,5000000000000.0,52.2,+/- 1.14E-01 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: MI;see paper  ",2003AJ....126.1607S,259
259,260,60 microns (ISO)     , 51.9                          ,+/- 20  %  ,Jy                   ,5000000000000.0,51.9,+/- 1.04E+01 ,Jy                   ,"Broad-band
",                                        ,2001A&A...375..566N,260
260,261,60 microns (IRAS)    , 4.910E+01                     ,+/- 6   %  ,Jy                   ,5000000000000.0,49.1,+/- 2.95E+00 ,Jy                   ,"Broad-band
",IRAS quality flag = 3                   ,1990IRASF.C...0000M,261
261,262,[O I](63) (ISO)      , 3.0E-15                       ,+/- 0.7E-15 ,W m^-2^              ,4760000000000.0,300000000000.0,+/- 7.00E+10 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,262
262,263,63 microns (ISO)     , 63.9                          ,+/- 6.2    , Jy                  ,4760000000000.0,63.9,+/- 6.20E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,263
263,264,[O III](88) (ISO)    , 2.7E-15                       ,+/- 0.6E-15 ,W m^-2^              ,3410000000000.0,270000000000.0,+/- 6.00E+10 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,264
264,265,88 microns (ISO)     , 88.6                          ,+/- 10.9   , Jy                  ,3410000000000.0,88.6,+/- 1.09E+01 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,265
265,266,100 microns (IRAS)   , 82.86                         ,+/- 0.109  ,Jy                   ,3000000000000.0,82.9,+/- 1.09E-01 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: MI;see paper  ",2003AJ....126.1607S,266
266,267,100 microns (IRAS)   , 87.60                         ,+/- 9.30   , Jy                  ,3000000000000.0,87.6,+/- 9.30E+00 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,267
267,268,100 microns (IRAS)   , 7.292E+01                     ,+/- 7   %  ,Jy                   ,3000000000000.0,72.9,+/- 5.10E+00 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,268
268,269,122 microns (ISO)    , 69.1                          ,+/- 6.7    , Jy                  ,2460000000000.0,69.1,+/- 6.70E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,269
269,270,145 microns (ISO)    , 60.0                          ,+/- 6.4    , Jy                  ,2070000000000.0,60.0,+/- 6.40E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,270
270,271,[C II](158) (ISO)    , 4.2E-15                       ,+/- 0.8E-15 ,W m^-2^              ,1900000000000.0,420000000000.0,+/- 8.00E+10 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,271
271,272,158 microns (ISO)    , 53.7                          ,+/- 7.8    , Jy                  ,1900000000000.0,53.7,+/- 7.80E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,272
272,273,170 microns (ISO)    , 61.10                         ,+/- 6.3    , Jy                  ,1760000000000.0,61.1,+/- 6.30E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,273
273,274,8.4 Ghz (VLA)        , 42.0                          ,           ...,milliJy              ,8400000000.0,0.042,    ...      ,Jy                   ,"Broad-band
","Beam=0.75"" x 0.19""; Date:Dec 12 2000    ",2010MNRAS.401.2599O,274
274,275,5010 MHz             , 0.11                          ,+/- 0.011  ,Jy                   ,5010000000.0,0.11,+/- 1.10E-02 ,Jy                   ,"Broad-band
",                                        ,1970ApL.....5...29W,275
275,276,S(6)                 , 69.0                          ,+/- 5.0    ,milliJy              ,4880000000.0,0.069,+/- 5.00E-03 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,276
276,277,4.85 GHz             , 126                           ,+/- 12     ,milliJy              ,4850000000.0,0.126,+/- 1.20E-02 ,Jy                   ,"Broad-band
",                                        ,1994ApJS...90..173G,277
277,278,4.85 GHz             , 143                           ,+/- 11     ,milliJy              ,4850000000.0,0.14300000000000002,+/- 1.10E-02 ,Jy                   ,"Broad-band
",                                        ,1994ApJS...91..111W,278
278,279,4.8 GHz (VLA)        , 75.0                          ,           ...,milliJy              ,4800000000.0,0.075,    ...      ,Jy                   ,"Broad-band
","Beam=1.25"" x 0.32""; Date:Dec 12 2000    ",2010MNRAS.401.2599O,279
279,280,2700 MHz             , 0.210                         ,           ...,Jy                   ,2700000000.0,0.21,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,280
280,281,1.49 GHz (VLA)       , 270.0                         ,           ...,milliJy              ,1490000000.0,0.27,    ...      ,Jy                   ,"Broad-band
","Beamwidth = 60""                         ",1996ApJS..103...81C,281
281,282,1.49 GHz (VLA)       , 262.0                         ,           ...,milliJy              ,1490000000.0,0.262,    ...      ,Jy                   ,"Broad-band
","Beamwidth = 60""                         ",1996ApJS..103...81C,282
282,283,S(20)                , 166.0                         ,+/- 9.0    ,milliJy              ,1460000000.0,0.166,+/- 9.00E-03 ,Jy                   ,"Broad-band
",                                        ,1984ApJ...285..439U,283
283,284,HI (21 cm line)      , 13.32                         ,+/- 0.30   ,m_21 mag             ,1420000000.0,205000.0,+/- 6.53E+04 ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 2.051E-21 W m^-2 ,1991RC3.9.C...0000d,284
284,285,HI (21cm line) ATCA  , 21                            ,           ..., Jy km/s             ,1420000000.0,98600.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009AJ....138..295F,285
285,286,HI (21 cm line)      , 42.40                         ,           ...,Jy km s^-1^          ,1420000000.0,199000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,286
286,287,HI (21 cm line)      , 46.20                         ,           ...,Jy km s^-1^          ,1420000000.0,217000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,287
287,288,HI (21 cm line)      , 41.30                         ,+/- 4.10   ,Jy km s^-1^          ,1420000000.0,194000.0,+/- 1.93E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,288
288,289,843 MHz (SUMSS)      , 395.3                         ,+/- 12     ,milliJy              ,843000000.0,0.395,+/- 1.20E-02 ,Jy                   ,"Broad-band
",                                        ,2008SUMSS.2.1.....:,289
