,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
263,264,HI 21 cm (Parkes)    , 148.1                         ,+/- 6.4    ,Jy km s^-1^          ,1420000000.0,698000.0,+/- 3.02E+04 ,Jy-Hz                ,"Line
",                                        ,2005MNRAS.356...77K,264
264,265,HI 21 cm (Parkes)    , 1.040                         ,+/- 0.052  ,Jy                   ,1420000000.0,1.04,+/- 5.20E-02 ,Jy                   ,"Line
",                                        ,2005MNRAS.356...77K,265
265,266,HI 21cm line Parkes  , 140.0                         ,+/- 10.4   , Jy km/s             ,1420000000.0,657000.0,+/- 4.88E+04 ,Jy-Hz                ,"Line
",                                        ,2004AJ....128...16K,266
266,267,HI line (Parkes)     , 154.4                         ,           ...,Jy km s^-1^          ,1420000000.0,728000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2005MNRAS.361...34D,267
267,268,HI (21 cm line)      , 148.09                        ,           ...,Jy km s^-1^          ,1420000000.0,699000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1996ApJS..107...97M,268
268,269,HI (21 cm line)      , 140.30                        ,           ...,Jy km s^-1^          ,1420000000.0,659000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,269
269,270,HI (21 cm line)      , 130.20                        ,+/- 10.40  ,Jy km s^-1^          ,1420000000.0,611000.0,+/- 4.88E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,270
270,271,HI (21 cm line)      , 135.20                        ,+/- 6.30   ,Jy km s^-1^          ,1420000000.0,635000.0,+/- 2.96E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,271
271,272,1410 MHz             , 0.400                         ,           ...,Jy                   ,1410000000.0,0.4,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,272
272,273,843 MHz (SUMSS)      , 299.5                         ,+/- 11.7   ,milliJy              ,843000000.0,0.299,+/- 1.17E-02 ,Jy                   ,"Broad-band
",                                        ,2008SUMSS.2.1.....:,273
273,274,843 MHz              , 304.2                         ,+/- 11.9   ,milliJy              ,843000000.0,0.304,+/- 1.19E-02 ,Jy                   ,"Broad-band
",                                        ,2003MNRAS.342.1117M,274
274,275,408 MHz              , 0.700                         ,           ...,Jy                   ,408000000.0,0.7,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,275
