,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
259,260,K_s_14arcsec (2MASS) , 8.343                         ,+/- 0.015  ,mag                  ,138000000000000.0,0.307,+/- 4.27E-03 ,Jy                   ,"Broad-band
",14.0 x 14.0 arcsec aperture             ,20032MASX.C.......:,260
260,261,K_20 (2MASS LGA)     , 7.503                         ,+/- 0.016  ,mag                  ,138000000000000.0,0.665,+/- 9.87E-03 ,Jy                   ,"Broad-band
", 176.4 x  142.9 arcsec integration area.,2003AJ....125..525J,261
261,262,F_K (total)          , 2.38                          ,+/- 1.79   ,log milliJy          ,137000000000000.0,0.24,+/- 6.21E-02 ,Jy                   ,"Broad-band
",                                        ,1995ApJ...453..616S,262
262,263,K (UKIRT)            , 264.                          ,+/- 5   %  ,milliJy              ,137000000000000.0,0.264,+/- 1.32E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2011A&A...527A.121K,263
263,264,2.2 microns          , 0.11                          ,+/- 0.02   ,Jy                   ,136000000000000.0,0.11,+/- 2.00E-02 ,Jy                   ,"Broad-band
","6"" aperture                             ",1972ApJ...176L..95R,264
264,265,2.2 microns          , 8.5                           ,+/- 0.07   ,mag                  ,136000000000000.0,0.247,+/- 1.64E-02 ,Jy                   ,"Broad-band
","28"" aperture                            ",1974MNRAS.169..357P,265
265,266,2.2 microns          , 8.39                          ,+/- 0.07   ,mag                  ,136000000000000.0,0.273,+/- 1.82E-02 ,Jy                   ,"Broad-band
","20"" aperture                            ",1974MNRAS.169..357P,266
266,267,2.2 microns          , 8.09                          ,           ...,mag                  ,136000000000000.0,0.36,    ...      ,Jy                   ,"Broad-band
","32"" aperture                            ",1974MNRAS.169..357P,267
267,268,K (UKIRT)            , 173.                          ,+/- 5   %  ,milliJy              ,136000000000000.0,0.17300000000000001,+/- 8.65E-03 ,Jy                   ,"Broad-band
",Nuclear PSF flux                        ,2009A&A...507L..57K,268
268,269,K (ESO/SPM)          , 179.3                         ,+/- 11.94  ,milliJy              ,136000000000000.0,0.179,+/- 1.19E-02 ,Jy                   ,"Broad-band
","15"" aperture                            ",1995ApJ...453..616S,269
269,270,K (KPNO)             , 8.63                          ,+/- 0.10   ,mag                  ,135000000000000.0,0.218,+/- 2.10E-02 ,Jy                   ,"Broad-band
","10.3"" aperture                          ",1981ApJ...243..756B,270
270,271,K (Johnson)          , 216.6                         ,+/- 3.9    ,milliJy              ,135000000000000.0,0.217,+/- 3.90E-03 ,Jy                   ,"Broad-band
","15.8"" aperture                          ",1983ApJS...52..341M,271
271,272,K (KPNO)             , 0.230                         ,+/- 0.003  ,Jy                   ,135000000000000.0,0.23,+/- 3.00E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,272
272,273,K (Johnson)          , 292.7                         ,+/- 5.1    ,milliJy              ,135000000000000.0,0.293,+/- 5.10E-03 ,Jy                   ,"Broad-band
","31.6"" aperture                          ",1983ApJS...52..341M,273
273,274,2.2 microns          , 0.194                         ,+/- 10  %  ,Jy                   ,135000000000000.0,0.19399999999999998,+/- 1.94E-02 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1978ApJ...226..550R,274
274,275,K (Johnson)          , 8.41                          ,+/- 0.02   ,mag                  ,135000000000000.0,0.289,+/- 5.36E-03 ,Jy                   ,"Broad-band
","17"" aperture                            ",1976ApJ...207..367A,275
275,276,K (Johnson)          , 8.7                           ,           ...,mag                  ,135000000000000.0,0.221,    ...      ,Jy                   ,"Broad-band
",Low quality data                        ,1968AJ.....73..870P,276
276,277,2.2 microns          , 9.12                          ,+/- 0.05   ,mag                  ,135000000000000.0,0.153,+/- 7.21E-03 ,Jy                   ,"Broad-band
","1.4"" aperture                           ",1977ApJ...215L.107K,277
277,278,2.2 microns          , 9.00                          ,+/- 0.05   ,mag                  ,135000000000000.0,0.171,+/- 8.05E-03 ,Jy                   ,"Broad-band
","5.9"" aperture                           ",1977ApJ...215L.107K,278
278,279,K (KPNO)             , 0.184                         ,+/- 0.002  ,Jy                   ,135000000000000.0,0.184,+/- 2.00E-03 ,Jy                   ,"Broad-band
","10"" aperture                            ",1979ApJ...234..471M,279
279,280,2.2 microns          , 8.86                          ,+/- 0.05   ,mag                  ,135000000000000.0,0.19399999999999998,+/- 9.16E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1977ApJ...215L.107K,280
280,281,2.2 microns          , 9.15                          ,+/- 0.05   ,mag                  ,135000000000000.0,0.149,+/- 7.01E-03 ,Jy                   ,"Broad-band
","2.8"" aperture                           ",1977ApJ...215L.107K,281
281,282,K (Johnson)          , 257.3                         ,+/- 4.6    ,milliJy              ,135000000000000.0,0.257,+/- 4.60E-03 ,Jy                   ,"Broad-band
","22.7"" aperture                          ",1983ApJS...52..341M,282
282,283,K (Johnson)          , 166.9                         ,+/- 3.9    ,milliJy              ,135000000000000.0,0.16699999999999998,+/- 3.90E-03 ,Jy                   ,"Broad-band
","7.9"" aperture                           ",1983ApJS...52..341M,283
283,284,F222M (HST)          , 197                           ,+/- 5   %  , milliJy             ,135000000000000.0,0.19699999999999998,+/- 9.85E-03 ,Jy                   ,"Broad-band
",PSF model fitting; nuclear flux         ,2007A&A...476..713K,284
284,285,K (Mt. Lemmon)       , 0.230                         ,+/- 2   %  ,Jy                   ,131000000000000.0,0.23,+/- 4.60E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1980Nat...284..410L,285
285,286,K                    , 8.94                          ,+/- 0.04   ,mag                  ,131000000000000.0,0.157,+/- 5.88E-03 ,Jy                   ,"Broad-band
","9"" aperture                             ",1978ApJS...38..267O,286
286,287,K                    , 8.50                          ,+/- 0.04   ,mag                  ,131000000000000.0,0.235,+/- 8.81E-03 ,Jy                   ,"Broad-band
","18"" aperture                            ",1978ApJS...38..267O,287
287,288,K (Mt. Lemmon)       , 0.149                         ,+/- 2   %  ,Jy                   ,131000000000000.0,0.149,+/- 2.98E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1980Nat...284..410L,288
288,289,3.4 microns          , 7.02                          ,           ...,mag                  ,88200000000000.0,0.436,    ...      ,Jy                   ,"Broad-band
","15.0"" aperture                          ",1974MNRAS.169..357P,289
289,290,3.6 microns          , 7.37                          ,+/- 0.05   ,mag                  ,86900000000000.0,0.311,+/- 1.47E-02 ,Jy                   ,"Broad-band
","2.8"" aperture                           ",1977ApJ...215L.107K,290
290,291,3.6 microns          , 7.26                          ,+/- 0.05   ,mag                  ,86900000000000.0,0.344,+/- 1.62E-02 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1977ApJ...215L.107K,291
291,292,3.6 microns          , 7.36                          ,+/- 0.05   ,mag                  ,86900000000000.0,0.314,+/- 1.48E-02 ,Jy                   ,"Broad-band
","1.4"" aperture                           ",1977ApJ...215L.107K,292
292,293,3.6 microns          , 7.31                          ,+/- 0.05   ,mag                  ,86900000000000.0,0.32899999999999996,+/- 1.55E-02 ,Jy                   ,"Broad-band
","5.9"" aperture                           ",1977ApJ...215L.107K,293
293,294,3.5 microns          , 0.26                          ,+/- 0.04   ,Jy                   ,85700000000000.0,0.26,+/- 4.00E-02 ,Jy                   ,"Broad-band
","6"" aperture                             ",1972ApJ...176L..95R,294
294,295,L                    , 7.52                          ,+/- 0.07   ,mag                  ,85700000000000.0,0.275,+/- 1.83E-02 ,Jy                   ,"Broad-band
","9"" aperture                             ",1978ApJS...38..267O,295
295,296,L (Mt. Lemmon)       , 0.375                         ,+/- 2   %  ,Jy                   ,85700000000000.0,0.375,+/- 7.50E-03 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1980Nat...284..410L,296
296,297,3.5 microns          , 7.20                          ,+/- 0.1    ,mag                  ,85700000000000.0,0.369,+/- 3.56E-02 ,Jy                   ,"Broad-band
","8.4"" aperture                           ",1976ApJ...205...44S,297
297,298,L                    , 7.33                          ,+/- 0.07   ,mag                  ,85700000000000.0,0.32799999999999996,+/- 2.18E-02 ,Jy                   ,"Broad-band
","18"" aperture                            ",1978ApJS...38..267O,298
298,299,L (Johnson)          , 396.8                         ,+/- 12.8   ,milliJy              ,84700000000000.0,0.397,+/- 1.28E-02 ,Jy                   ,"Broad-band
","22.7"" aperture                          ",1983ApJS...52..341M,299
299,300,L (Johnson)          , 6.9                           ,           ...,mag                  ,84700000000000.0,0.501,    ...      ,Jy                   ,"Broad-band
",Low quality data                        ,1968AJ.....73..870P,300
300,301,L (Johnson)          , 429.9                         ,+/- 14.6   ,milliJy              ,84700000000000.0,0.43,+/- 1.46E-02 ,Jy                   ,"Broad-band
","31.6"" aperture                          ",1983ApJS...52..341M,301
301,302,L (Johnson)          , 7.10                          ,+/- 0.03   ,mag                  ,84700000000000.0,0.41600000000000004,+/- 1.17E-02 ,Jy                   ,"Broad-band
","17"" aperture                            ",1976ApJ...207..367A,302
302,303,L (Johnson)          , 373.8                         ,+/- 12.0   ,milliJy              ,84700000000000.0,0.374,+/- 1.20E-02 ,Jy                   ,"Broad-band
","15.8"" aperture                          ",1983ApJS...52..341M,303
303,304,L (Johnson)          , 324.6                         ,+/- 10.1   ,milliJy              ,84700000000000.0,0.325,+/- 1.01E-02 ,Jy                   ,"Broad-band
","7.9"" aperture                           ",1983ApJS...52..341M,304
304,305,3.6 microns (IRAC)   , 7.42                          ,+/- 0.05   ,mag                  ,84400000000000.0,0.302,+/- 1.39E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,305
305,306,3.6 microns          , 0.344                         ,+/- 10  %  ,Jy                   ,83300000000000.0,0.344,+/- 3.44E-02 ,Jy                   ,"Broad-band
","8.5"" aperture                           ",1978ApJ...226..550R,306
306,307,L' (KPNO)            , 0.306                         ,+/- 0.006  ,Jy                   ,82100000000000.0,0.306,+/- 6.00E-03 ,Jy                   ,"Broad-band
","10"" aperture                            ",1979ApJ...234..471M,307
307,308,L' (KPNO)            , 0.356                         ,+/- 0.009  ,Jy                   ,82100000000000.0,0.35600000000000004,+/- 9.00E-03 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,308
308,309,4.5 microns (IRAC)   , 6.67                          ,+/- 0.03   ,mag                  ,66700000000000.0,0.386,+/- 1.07E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,309
309,310,M (KPNO)             , 0.498                         ,+/- 0.051  ,Jy                   ,64500000000000.0,0.498,+/- 5.10E-02 ,Jy                   ,"Broad-band
","15"" aperture                            ",1979ApJ...234..471M,310
310,311,M (KPNO)             , 0.441                         ,+/- 0.039  ,Jy                   ,64500000000000.0,0.441,+/- 3.90E-02 ,Jy                   ,"Broad-band
","10"" aperture                            ",1979ApJ...234..471M,311
311,312,M (Johnson)          , 509.5                         ,+/- 48.8   ,milliJy              ,62500000000000.0,0.509,+/- 4.88E-02 ,Jy                   ,"Broad-band
","15.8"" aperture                          ",1983ApJS...52..341M,312
312,313,M (Johnson)          , 449.1                         ,+/- 33.8   ,milliJy              ,62500000000000.0,0.449,+/- 3.38E-02 ,Jy                   ,"Broad-band
","7.9"" aperture                           ",1983ApJS...52..341M,313
313,314,5.0 microns          , 0.51                          ,+/- 0.06   ,Jy                   ,60000000000000.0,0.51,+/- 6.00E-02 ,Jy                   ,"Broad-band
","6"" aperture                             ",1972ApJ...176L..95R,314
314,315,5.5 microns (IRS)    , 6.80E-01                      ,+/- 2.83E-02 ,Jy                   ,54500000000000.0,0.68,+/- 2.83E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,315
315,316,5.8 microns (IRAC)   , 5.86                          ,+/- 0.03   ,mag                  ,52300000000000.0,0.521,+/- 1.44E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,316
316,317,6 microns (Spitzer)  , 47.16E-19                     ,+/- 2.18E-19 , W/cm^2^/microns     ,50000000000000.0,0.5660000000000001,+/- 2.62E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,317
317,318,6 microns (ISO)      , 0.9175                        ,           ...,Jy                   ,50000000000000.0,0.917,    ...      ,Jy                   ,"Broad-band
",                                        ,2004A&A...418..465L,318
318,319,6 microns (Spitzer)  , 0.82                          ,           ...,Jy                   ,50000000000000.0,0.82,    ...      ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..706W,319
319,320,PAH 6.2 microns IRS  , 6.2E-13                       ,           ...,erg/s/cm^2^          ,48400000000000.0,62000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,320
320,321,PAH 6.2 (Spitzer)    ,...                            ,<6.98E-20   ,W/cm^2^              ,48400000000000.0,,<   6.98E+07 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,321
321,322,PAH 6.2 (Spitzer)    , 0.69E-19                      ,+/- 0.04E-19 , W/cm^2^             ,48400000000000.0,69000000000.0,+/- 4.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,322
322,323,6.2 microns (IRS)    , 55E-17                        ,+/- 14E-17 ,W/m^2^               ,48400000000000.0,55000000000.0,+/- 1.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,323
323,324,PAH 6.2 (Spitzer)    ,...                            ,<6.91E-20   ,W/cm^2^              ,48400000000000.0,,<   6.91E+10 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...730...19S,324
324,325,[Ar II] (Spitzer)    , 0.44E-19                      ,+/- 0.03E-19 , W/cm^2^             ,42900000000000.0,44000000000.0,+/- 3.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,325
325,326,7.4 microns (IRS)    ,...                            ,<465E-17    ,W/m^2^               ,40500000000000.0,,<   4.65E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,326
326,327,7.6 microns (IRS)    , 287E-17                       ,+/- 55E-17 ,W/m^2^               ,39400000000000.0,287000000000.0,+/- 5.50E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,327
327,328,7.7 microns Spitzer  , 1187.5                        ,           ...,milliJy              ,38900000000000.0,1.19,    ...      ,Jy                   ,"Broad-band
",                                        ,2011ApJ...730...19S,328
328,329,7.8 microns (IRS)    , 472E-17                       ,+/- 64E-17 ,W/m^2^               ,38400000000000.0,472000000000.0,+/- 6.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,329
329,330,8.0 microns (IRAC)   , 4.52                          ,+/- 0.02   ,mag                  ,38100000000000.0,0.998,+/- 1.84E-02 ,Jy                   ,"Broad-band
",                                        ,2010ApJS..187..172G,330
330,331,8.3 microns (IRS)    , 276E-17                       ,+/- 47E-17 ,W/m^2^               ,36100000000000.0,276000000000.0,+/- 4.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,331
331,332,8.6 microns (IRS)    , 235E-17                       ,+/- 41E-17 ,W/m^2^               ,34900000000000.0,235000000000.0,+/- 4.10E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,332
332,333,PAH1 (VLT)           , 860                           ,+/- 17     ,milliJy              ,34900000000000.0,0.86,+/- 1.70E-02 ,Jy                   ,"Broad-band
","1.8"" aperture diameter                  ",2011A&A...536A..78K,333
333,334,PAH1 (VLT)           , 816.6                         ,+/- 33.5   ,milliJy              ,34900000000000.0,0.8170000000000001,+/- 3.35E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,334
334,335,PAH1 (VLT)           , 872.8                         ,+/- 20.1   ,milliJy              ,34900000000000.0,0.873,+/- 2.01E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,335
335,336,[Ar III] (Spitzer)   , 0.37E-19                      ,+/- 0.03E-19 , W/cm^2^             ,33300000000000.0,37000000000.0,+/- 3.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,336
336,337,10 microns (IRS)     , 1.56E+00                      ,+/- 1.22E-01 ,Jy                   ,30000000000000.0,1.56,+/- 1.22E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,337
337,338,10 microns (Spitzer) , 1.64                          ,           ...,Jy                   ,30000000000000.0,1.64,    ...      ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..706W,338
338,339,10 microns           , 1                             ,+/- 0.4    ,Jy                   ,30000000000000.0,1.0,+/- 4.00E-01 ,Jy                   ,"Broad-band
","6"" aperture;Low quality data            ",1972ApJ...177L.115R,339
339,340,N (CTIO)             , 1320                          ,+/- 15  %  ,milliJy              ,28900000000000.0,1.32,+/- 1.98E-01 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,340
340,341,10.5 microns         , 1.2                           ,           ...,Jy                   ,28600000000000.0,1.2,    ...      ,Jy                   ,"Broad-band
","6"" aperture                             ",1972ApJ...176L..95R,341
341,342,[S IV] 10.5 (IRS)    , 92.7E-21                      ,           ..., W/cm^2^             ,28500000000000.0,92700000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,342
342,343,[S IV] 10.51 (IRS)   , 1130E-18                      ,+/- 22E-18 ,W/m^2^               ,28500000000000.0,113000000000.0,+/- 2.20E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,343
343,344,[S IV] (Spitzer)     , 0.86E-19                      ,+/- 0.02E-19 , W/cm^2^             ,28500000000000.0,86000000000.0,+/- 2.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,344
344,345,10.6 microns         , 1.400                         ,+/- 10  %  ,Jy                   ,28300000000000.0,1.4,+/- 1.00E+01 ,Jy                   ,"Broad-band
","5.7"" aperture                           ",1978ApJ...226..550R,345
345,346,10.6 microns         , 1.40                          ,           ...,Jy                   ,28300000000000.0,1.4,    ...      ,Jy                   ,"Broad-band
","5.9"" aperture                           ",1979ApJ...229..111L,346
346,347,10.75 microns Gemini , 1320                          ,+/- 15  %  ,milliJy              ,27900000000000.0,1.32,+/- 1.98E-01 ,Jy                   ,"Broad-band
",                                        ,2011ApJ...731...92R,347
347,348,10.8 microns MIRLIN  , 1520                          ,+/- 91     ,milliJy              ,27800000000000.0,1.52,+/- 9.10E-02 ,Jy                   ,"Broad-band
","1.5"" diam aperture                      ",2004ApJ...605..156G,348
348,349,PAH 11.2 (Spitzer)   , 4.82E-20                      ,+/- 0.91E-20 ,W/cm^2^              ,26800000000000.0,48200000.0,+/- 9.10E+06 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...701..658W,349
349,350,11.2 microns (IRS)   , 45E-17                        ,+/- 14E-17 ,W/m^2^               ,26800000000000.0,45000000000.0,+/- 1.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,350
350,351,11.3 microns (IRS)   ,...                            ,<78E-17     ,W/m^2^               ,26500000000000.0,,<   7.80E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,351
351,352,PAH 11.3 (Spitzer)   , 4.82E-20                      ,           ...,W/cm^2^              ,26500000000000.0,48200000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJ...730...19S,352
352,353,Si-5 (GeminiN)       , 1528.2                        ,+/- 33.0   ,milliJy              ,25800000000000.0,1.53,+/- 3.30E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,353
353,354,PAH2ref2 (VLT)       , 1432                          ,+/- 53     ,milliJy              ,25200000000000.0,1.43,+/- 5.30E-02 ,Jy                   ,"Broad-band
","2.7"" aperture diameter                  ",2011A&A...536A..78K,354
354,355,PAH2_2 (VLT)         , 1398.7                        ,+/- 32.3   ,milliJy              ,25200000000000.0,1.4,+/- 3.23E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,355
355,356,PAH2_2 (VLT)         , 1301.5                        ,+/- 70.7   ,milliJy              ,25200000000000.0,1.3,+/- 7.07E-02 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2014MNRAS.439.1648A,356
356,357,12 microns (VLTI)    , 1.21                          ,           ...,Jy                   ,25000000000000.0,1.21,    ...      ,Jy                   ,"Broad-band
",                                        ,2009A&A...502...67T,357
357,358,12.0 microns (IRS)   ,...                            ,<77E-17     ,W/m^2^               ,25000000000000.0,,<   7.70E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,358
358,359,12 microns (IRAS)    , 2.01                          ,+/- 0.046  ,Jy                   ,25000000000000.0,2.01,+/- 4.60E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: UT;see paper  ",2003AJ....126.1607S,359
359,360,12 microns (IRAS)    , 1.968                         ,+/- 9   %  ,Jy                   ,25000000000000.0,1.97,+/- 1.77E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASZ.C...0000M,360
360,361,12.6 microns (IRS)   , 168E-17                       ,+/- 40E-17 ,W/m^2^               ,23800000000000.0,168000000000.0,+/- 4.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,361
361,362,[Ne II] (Spitzer)    , 1.35E-19                      ,+/- 0.03E-19 , W/cm^2^             ,23400000000000.0,135000000000.0,+/- 3.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,362
362,363,[Ne II] 12.8 Spitzer , 131.E-14                      ,           ...,erg/cm^2^/s          ,23400000000000.0,131000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,363
363,364,[Ne II] 12.8 (IRS)   , 134E-21                       ,           ..., W/cm^2^             ,23400000000000.0,134000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,364
364,365,[Ne II] 12.81        , 118.0E-21                     ,           ...,W/cm^2^              ,23400000000000.0,118000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,365
365,366,[Ne II] 12.81 (IRS)  , 1180E-18                      ,+/- 12E-18 ,W/m^2^               ,23400000000000.0,118000000000.0,+/- 1.20E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,366
366,367,[Ne II] 12.8 (IRS)   , 1.3E-12                       ,           ...,erg/s/cm^2^          ,23400000000000.0,130000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...697..182T,367
367,368,[Ne V] 14.32 Spitzer , 1.08E-19                      ,+/- 0.06E-19 , W/cm^2^             ,20900000000000.0,108000000000.0,+/- 6.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,368
368,369,[Ne V] 14.32 Spitzer , 77.64E-21                     ,+/- 1.55E-21 , W/cm^2^             ,20900000000000.0,77600000000.0,+/- 1.55E+09 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,369
369,370,[Ne V] 14.3 Spitzer  , 77.E-14                       ,           ...,erg/cm^2^/s          ,20900000000000.0,77000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,370
370,371,[Ne V] 14.3 (IRS)    , 77.1E-21                      ,           ..., W/cm^2^             ,20900000000000.0,77100000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,371
371,372,[Ne V] 14.32         , 7.77E-20                      ,           ..., W/cm^2^             ,20900000000000.0,77700000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,372
372,373,[Ne V] 14.32         , 55.0E-21                      ,           ...,W/cm^2^              ,20900000000000.0,55000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,373
373,374,[Ne V] 14.32 (IRS)   , 560.0E-18                     ,+/- 11.0E-18 ,W/m^2^               ,20900000000000.0,56000000000.0,+/- 1.10E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,374
374,375,14.7 microns (IRS)   , 3.16E+00                      ,+/- 7.85E-02 ,Jy                   ,20400000000000.0,3.16,+/- 7.85E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,375
375,376,15 microns (Spitzer) , 35.85E-19                     ,+/- 1.88E-19 , W/cm^2^/microns     ,20000000000000.0,2.69,+/- 1.41E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,376
376,377,15 microns (Spitzer) , 2.98                          ,           ...,Jy                   ,20000000000000.0,2.98,    ...      ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..706W,377
377,378,[Ne III] 15.5 (IRS)  , 204E-21                       ,           ..., W/cm^2^             ,19300000000000.0,204000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2009ApJ...690.1105K,378
378,379,[NeIII] 15.6 Spitzer , 205.E-14                      ,           ...,erg/cm^2^/s          ,19300000000000.0,205000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,379
379,380,[Ne III] 15.56       , 207.0E-21                     ,           ...,W/cm^2^              ,19300000000000.0,207000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,380
380,381,[Ne III] 15.56 (IRS) , 350.0E-18                     ,+/- 13.9E-18 ,W/m^2^               ,19300000000000.0,35000000000.0,+/- 1.39E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,381
381,382,[Ne III] (Spitzer)   , 2.50E-19                      ,+/- 0.11E-19 , W/cm^2^             ,19300000000000.0,250000000000.0,+/- 1.10E+10 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,382
382,383,17.0 microns (IRS)   ,...                            ,<208E-17    ,W/m^2^               ,17600000000000.0,,<   2.08E+11 ,Jy-Hz                ,"Line
",                                        ,2010ApJS..187..172G,383
383,384,Qa (GeminiS)         , 3200                          ,+/- 25  %  ,milliJy              ,16400000000000.0,3.2,+/- 8.00E-01 ,Jy                   ,"Broad-band
",Nuclear flux                            ,2009ApJ...702.1127R,384
384,385,18.30 microns Gemini , 3200                          ,+/- 25  %  ,milliJy              ,16400000000000.0,3.2,+/- 8.00E-01 ,Jy                   ,"Broad-band
",                                        ,2011ApJ...731...92R,385
385,386,[S III] 18.7 Spitzer , 1.14E-19                      ,+/- 0.05E-19 , W/cm^2^             ,16000000000000.0,114000000000.0,+/- 5.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,386
386,387,[S III] 18.71        , 7.50E-20                      ,           ..., W/cm^2^             ,16000000000000.0,75000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,387
387,388,20 microns (Spitzer) , 30.08E-19                     ,+/- 0.97E-19 , W/cm^2^/microns     ,15000000000000.0,4.01,+/- 1.29E-01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,388
388,389,20 microns (IRS)     , 4.55E+00                      ,+/- 9.77E-02 ,Jy                   ,15000000000000.0,4.55,+/- 9.77E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,389
389,390,20 microns (Spitzer) , 4.24                          ,           ...,Jy                   ,15000000000000.0,4.24,    ...      ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..706W,390
390,391,21 microns           , 3.20                          ,+/- 0.3    ,Jy                   ,14300000000000.0,3.2,+/- 3.00E-01 ,Jy                   ,"Broad-band
","5.9"" aperture                           ",1979ApJ...229..111L,391
391,392,21 microns           , 3.3                           ,+/- 0.4    ,Jy                   ,14300000000000.0,3.3,+/- 4.00E-01 ,Jy                   ,"Broad-band
","6"" aperture                             ",1972ApJ...176L..95R,392
392,393,24 microns (MIPS)    , 4.1315E+06                    ,+/- 2.2953E+02 ,microJy              ,12700000000000.0,4.13,+/- 2.30E-04 ,Jy                   ,"Broad-band
",PSF fit                                 ,2013SSTSLC4.2....0C,393
