,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
260,261,870 microns (APEX)   , 2.3                           ,+/- 0.3    ,Jy                   ,345000000000.0,2.3,+/- 3.00E-01 ,Jy                   ,"Broad-band
",                                        ,2013A&A...555A.128T,261
261,262,^12^CO(2-1) (SMA)    , 4.3E+03                       ,+/- 10  %  ,Jy km s^-1^          ,231000000000.0,3290000000.0,+/- 3.29E+08 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...654..782S,262
262,263,^13^CO(2-1) (SMA)    , 3.8E+02                       ,+/- 10  %  ,Jy km s^-1^          ,220000000000.0,278000000.0,+/- 2.78E+07 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...654..782S,263
263,264,C^18^O(2-1) (SMA)    , 1.1E+02                       ,+/- 10  %  ,Jy km s^-1^          ,220000000000.0,80100000.0,+/- 8.01E+06 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...654..782S,264
264,265,HC3N 10-9            ,...                            ,<417        ,Jy km/s              ,91000000000.0,,<   1.26E+08 ,Jy-Hz                ,"Line
",                                        ,2011A&A...527A.150L,265
265,266,5010 MHz             , 0.21                          ,+/- 0.021  ,Jy                   ,5010000000.0,0.21,+/- 2.10E-02 ,Jy                   ,"Broad-band
",                                        ,1970ApL.....5...29W,266
266,267,5000 MHz             , 0.180                         ,           ...,Jy                   ,5000000000.0,0.18,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,267
267,268,4.85 GHz             , 230                           ,+/- 19     ,milliJy              ,4850000000.0,0.23,+/- 1.95E-02 ,Jy                   ,"Broad-band
",                                        ,1996ApJS..103..145W,268
268,269,4.8 GHz (Effelsberg) , 205                           ,           ...,milliJy              ,4800000000.0,0.205,    ...      ,Jy                   ,"Broad-band
",                                        ,2009ApJ...693.1392S,269
269,270,2700 MHz             , 0.340                         ,           ...,Jy                   ,2700000000.0,0.34,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,270
270,271,1.49 GHz (VLA)       , 530.0                         ,           ...,milliJy              ,1490000000.0,0.53,    ...      ,Jy                   ,"Broad-band
","Beamwidth = 48""                         ",1996ApJS..103...81C,271
271,272,1.49 GHz (VLA)       , 347.0                         ,           ...,milliJy              ,1490000000.0,0.34700000000000003,    ...      ,Jy                   ,"Broad-band
","Beamwidth = 48""                         ",1996ApJS..103...81C,272
272,273,HI (21 cm line)      , 11.84                         ,+/- 0.10   ,m_21 mag             ,1420000000.0,802000.0,+/- 7.73E+04 ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 8.017E-21 W m^-2 ,1991RC3.9.C...0000d,273
273,274,HI line (Parkes)     , 174.7                         ,           ...,Jy km s^-1^          ,1420000000.0,823000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2005MNRAS.361...34D,274
274,275,HI 21cm line Parkes  , 145.9                         ,+/- 8.9    , Jy km/s             ,1420000000.0,685000.0,+/- 4.18E+04 ,Jy-Hz                ,"Line
",                                        ,2004AJ....128...16K,275
275,276,HI (21 cm line)      , 135.10                        ,+/- 10.80  ,Jy km s^-1^          ,1420000000.0,634000.0,+/- 5.07E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,276
276,277,HI (21 cm line)      , 142.00                        ,+/- 8.00   ,Jy km s^-1^          ,1420000000.0,667000.0,+/- 3.76E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,277
277,278,HI (21 cm line)      , 146.80                        ,           ...,Jy km s^-1^          ,1420000000.0,689000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,278
278,279,HI (21 cm line)      , 196.21                        ,           ...,Jy km s^-1^          ,1420000000.0,926000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1996ApJS..107...97M,279
279,280,1410 MHz             , 0.530                         ,           ...,Jy                   ,1410000000.0,0.53,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,280
280,281,1.4GHz               , 376.8                         ,+/- 13.0   ,milliJy              ,1400000000.0,0.377,+/- 1.30E-02 ,Jy                   ,"Broad-band
",                                        ,1998AJ....115.1693C,281
281,282,843 MHz              , 586.6                         ,+/- 17.7   ,milliJy              ,843000000.0,0.5870000000000001,+/- 1.77E-02 ,Jy                   ,"Broad-band
",                                        ,2003MNRAS.342.1117M,282
282,283,843 MHz (SUMSS)      , 641.2                         ,+/- 19.3   ,milliJy              ,843000000.0,0.6409999999999999,+/- 1.93E-02 ,Jy                   ,"Broad-band
",                                        ,2008SUMSS.2.1.....:,283
283,284,408 MHz              , 1.06                          ,+/- 0.06   ,Jy                   ,408000000.0,1.06,+/- 6.00E-02 ,Jy                   ,"Broad-band
",                                        ,1981MNRAS.194..693L,284
284,285,408 MHz              , 1.060                         ,           ...,Jy                   ,408000000.0,1.06,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,285
