,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
261,262,100 microns (IRAS)   , 114.82                        ,+/- 14.00  , Jy                  ,3000000000000.0,115.0,+/- 1.40E+01 ,Jy                   ,"Broad-band
",                                        ,2004AJ....127.3235S,262
262,263,100 microns (PACS)   , 1.16E+2                       ,+/- 0.06E+2 ,Jy                   ,3000000000000.0,116.0,+/- 6.00E+00 ,Jy                   ,"Broad-band
",                                        ,2012ApJ...745...95D,263
263,264,100 microns (IRAS)   , 116.34                        ,+/- 15  %  ,Jy                   ,3000000000000.0,116.0,+/- 1.75E+01 ,Jy                   ,"Broad-band
",                                        ,1988ApJS...68...91R,264
264,265,100 microns (IRAS)   , 8.534E+01                     ,+/- 4   %  ,Jy                   ,3000000000000.0,85.3,+/- 3.41E+00 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASF.C...0000M,265
265,266,[N II](122) (ISO)    , 1.3E-15                       ,+/- 0.3E-15 ,W m^-2^              ,2460000000000.0,130000000000.0,+/- 3.00E+10 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,266
266,267,[NII] 122 (Herschel) , 2.0E-15                       ,+/- 30  %  ,W/m^2^               ,2460000000000.0,200000000000.0,+/- 6.00E+10 ,Jy-Hz                ,"Line
",                                        ,2010A&A...518L..60B,267
267,268,160 microns (MIPS)   , 153.8                         ,+/- 18.5   ,Jy                   ,1920000000000.0,154.0,+/- 1.85E+01 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...655..863D,268
268,269,160 microns (MIPS)   , 2.165                         ,+/- 0.001  ,log(Jy)              ,1920000000000.0,146.0,+/- 3.37E-01 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...703.1569M,269
269,270,160 microns (MIPS)   , 144.63                        ,+/- 28.93  ,Jy                   ,1920000000000.0,145.0,+/- 2.89E+01 ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..857D,270
270,271,[C II](158) (ISO)    , 7.1E-15                       ,+/- 1.4E-15 ,W m^-2^              ,1900000000000.0,710000000000.0,+/- 1.40E+11 ,Jy-Hz                ,"Line
",                                        ,2001A&A...375..566N,271
271,272,[CII] 158 (Herschel) , 9.0E-15                       ,+/- 30  %  ,W/m^2^               ,1900000000000.0,900000000000.0,+/- 2.70E+11 ,Jy-Hz                ,"Line
",                                        ,2010A&A...518L..60B,272
272,273,160 microns (PACS)   , 1.34E+2                       ,+/- 0.07E+2 ,Jy                   ,1870000000000.0,134.0,+/- 7.00E+00 ,Jy                   ,"Broad-band
",                                        ,2012ApJ...745...95D,273
273,274,170 microns (ISO)    , 3.45                          ,+/- 30  %  ,Jy                   ,1760000000000.0,3.45,+/- 1.03E+00 ,Jy                   ,"Broad-band
",                                        ,2004A&A...422...39S,274
274,275,[NII] 205 (Herschel) , 0.15E-15                      ,+/- 30  %  ,W/m^2^               ,1460000000000.0,15000000000.0,+/- 4.50E+09 ,Jy-Hz                ,"Line
",                                        ,2010A&A...518L..60B,275
275,276,250 microns (SPIRE)  , 7.22E+1                       ,+/- 0.51E+1 ,Jy                   ,1200000000000.0,72.2,+/- 5.10E+00 ,Jy                   ,"Broad-band
",                                        ,2012ApJ...745...95D,276
276,277,250 microns (BLAST)  , 89.4                          ,+/- 7.7    ,Jy                   ,1200000000000.0,89.4,+/- 7.70E+00 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,277
277,278,350 microns (SPIRE)  , 3.08E+1                       ,+/- 0.22E+1 ,Jy                   ,857000000000.0,30.8,+/- 2.20E+00 ,Jy                   ,"Broad-band
",                                        ,2012ApJ...745...95D,278
278,279,350 microns (BLAST)  , 40.5                          ,+/- 3.0    ,Jy                   ,857000000000.0,40.5,+/- 3.00E+00 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,279
279,280,500 microns (BLAST)  , 16.2                          ,+/- 1.4    ,Jy                   ,600000000000.0,16.2,+/- 1.40E+00 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...707.1809W,280
280,281,500 microns (SPIRE)  , 1.26E+1                       ,+/- 0.09E+1 ,Jy                   ,600000000000.0,12.6,+/- 9.00E-01 ,Jy                   ,"Broad-band
",                                        ,2012ApJ...745...95D,281
281,282,850 microns (SCUBA)  , 1.44                          ,+/- 0.78   ,Jy                   ,353000000000.0,1.44,+/- 7.80E-01 ,Jy                   ,"Broad-band
",Aperture correction = 2.09              ,2005ApJ...633..857D,282
282,283,^12^CO(2-1) (SMA)    , 490.2                         ,+/- 59.3   ,Jy km/s              ,231000000000.0,375000000.0,+/- 4.54E+07 ,Jy-Hz                ,"Line
",Nucleus flux                            ,2011ApJ...736..129H,283
283,284,14.9 GHz (VLA)       , 5.0                           ,           ...,milliJy              ,14900000000.0,0.005,    ...      ,Jy                   ,"Broad-band
","Beam=1.15"" x 0.45""; Date:Feb 24 2001    ",2010MNRAS.401.2599O,284
284,285,8.4 Ghz (VLA)        , 30.0                          ,           ...,milliJy              ,8400000000.0,0.03,    ...      ,Jy                   ,"Broad-band
","Beam=0.66"" x 0.25""; Date:Oct 31 1992    ",2010MNRAS.401.2599O,285
285,286,5010 MHz             , 0.15                          ,+/- 0.015  ,Jy                   ,5010000000.0,0.15,+/- 1.50E-02 ,Jy                   ,"Broad-band
",                                        ,1970ApL.....5...29W,286
286,287,5000 MHz             , 0.150                         ,           ...,Jy                   ,5000000000.0,0.15,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,287
287,288,4.85 GHz             , 126                           ,+/- 14     ,milliJy              ,4850000000.0,0.126,+/- 1.41E-02 ,Jy                   ,"Broad-band
",                                        ,1996ApJS..103..145W,288
288,289,4.8 GHz (Effelsberg) , 155                           ,           ...,milliJy              ,4800000000.0,0.155,    ...      ,Jy                   ,"Broad-band
",                                        ,2009ApJ...693.1392S,289
289,290,2700 MHz             , 0.250                         ,           ...,Jy                   ,2700000000.0,0.25,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,290
290,291,1.49 GHz (VLA)       , 415.0                         ,           ...,milliJy              ,1490000000.0,0.415,    ...      ,Jy                   ,"Broad-band
","Beamwidth = 60""                         ",1996ApJS..103...81C,291
291,292,1.49 GHz (VLA)       , 219.0                         ,           ...,milliJy              ,1490000000.0,0.21899999999999997,    ...      ,Jy                   ,"Broad-band
","Beamwidth = 60""                         ",1996ApJS..103...81C,292
292,293,HI (21 cm line)      , 11.89                         ,+/- 0.10   ,m_21 mag             ,1420000000.0,766000.0,+/- 7.39E+04 ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 7.656E-21 W m^-2 ,1991RC3.9.C...0000d,293
293,294,HI line (Parkes)     , 162.1                         ,           ...,Jy km s^-1^          ,1420000000.0,765000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2005MNRAS.361...34D,294
294,295,HI 21cm line Parkes  , 142.6                         ,+/- 9.2    , Jy km/s             ,1420000000.0,670000.0,+/- 4.32E+04 ,Jy-Hz                ,"Line
",                                        ,2004AJ....128...16K,295
295,296,HI (21 cm line)      , 159.20                        ,+/- 24.40  ,Jy km s^-1^          ,1420000000.0,748000.0,+/- 1.15E+05 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,296
296,297,HI (21 cm line)      , 137.30                        ,+/- 8.00   ,Jy km s^-1^          ,1420000000.0,645000.0,+/- 3.76E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,297
297,298,HI (21 cm line)      , 175.80                        ,           ...,Jy km s^-1^          ,1420000000.0,830000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1996ApJS..107...97M,298
298,299,843 MHz (SUMSS)      , 344.4                         ,+/- 10.6   ,milliJy              ,843000000.0,0.344,+/- 1.06E-02 ,Jy                   ,"Broad-band
",                                        ,2008SUMSS.2.1.....:,299
299,300,843 MHz              , 311.5                         ,+/- 9.6    ,milliJy              ,843000000.0,0.311,+/- 9.60E-03 ,Jy                   ,"Broad-band
",                                        ,2003MNRAS.342.1117M,300
300,301,408 MHz              , 0.86                          ,+/- 0.04   ,Jy                   ,408000000.0,0.86,+/- 4.00E-02 ,Jy                   ,"Broad-band
",                                        ,1981MNRAS.194..693L,301
301,302,408 MHz              , 0.860                         ,           ...,Jy                   ,408000000.0,0.86,    ...      ,Jy                   ,"Broad-band
",                                        ,1990PKS90.C...0000W,302
302,303,365 MHz (Texas)      , 0.493                         ,+/- 0.026  ,Jy                   ,365000000.0,0.493,+/- 2.60E-02 ,Jy                   ,"Broad-band
",Model:P;MFlag:+;EFlag:+;LFlag:C.        ,1996AJ....111.1945D,303
303,304,160 MHz              ,...                            ,<2.1        ,Jy                   ,160000000.0,,<   2.10E+00 ,Jy                   ,"Broad-band
",                                        ,1995AuJPh..48..143S,304
304,305,80 MHz               , 3.                            ,           ...,Jy                   ,80000000.0,3.0,    ...      ,Jy                   ,"Broad-band
",                                        ,1995AuJPh..48..143S,305
305,306,74 MHz (VLA)         , 2.34                          ,+/- 0.57   , Jy                  ,73800000.0,2.34,+/- 5.70E-01 ,Jy                   ,"Broad-band
",Corrected for clean bias                ,2007AJ....134.1245C,306
